Zcand_m,Zcand_recoil_m,Zcand_q
90.97788,133.60599,0
89.23761,110.136024,0
93.21869,121.59195,0
83.42707,137.06061,0
91.57163,128.03677,0
90.842575,127.00782,0
90.8812,127.515686,0
86.36901,130.45268,0
90.1005,126.81664,0
90.25709,110.14471,0
93.02379,131.36505,0
90.502945,142.24814,0
92.85781,125.43753,0
92.87529,125.5995,0
83.77444,154.04707,0
91.18024,130.09584,0
92.66372,129.08913,0
95.3361,123.615265,0
93.80127,126.879166,0
84.805984,131.58081,0
91.54879,135.17644,0
90.39483,127.276146,0
90.29448,127.40389,0
89.531845,125.50256,0
91.946915,125.51682,0
80.624954,144.10399,0
94.93772,123.400566,0
92.471695,132.23538,0
92.38896,125.702286,0
86.7495,131.25229,0
90.26249,133.91537,0
92.42244,124.65094,0
94.00723,124.45139,0
90.14591,128.65681,0
90.40866,114.64355,0
89.55883,128.2214,0
90.44553,127.90254,0
91.43216,111.96798,0
94.33855,138.58592,0
93.24923,123.50976,0
90.728455,127.1461,0
99.00469,131.95479,0
87.4455,130.2619,0
93.23884,108.08491,0
92.924225,125.33749,0
90.972015,126.18202,0
87.387115,134.21968,0
92.82908,125.29125,0
91.480385,135.54083,0
90.90667,127.32104,0
91.211,126.47526,0
89.78116,128.54324,0
88.09804,135.52322,0
98.23702,121.3229,0
87.6916,134.13448,0
92.11538,127.07957,0
90.119156,127.53461,0
91.07972,122.849266,0
93.1976,131.26924,0
92.640495,135.98233,0
89.31713,111.49366,0
89.004845,126.97764,0
91.06665,138.65157,0
91.18216,126.52309,0
91.395355,136.27298,0
91.38522,126.37406,0
93.856125,124.904526,0
93.081505,133.85149,0
91.510605,125.62236,0
85.432304,120.91338,0
90.3501,124.10076,0
90.75452,126.56197,0
80.73299,143.27568,0
90.99755,141.65363,0
92.03788,132.9669,0
90.38792,128.02116,0
90.0109,127.90274,0
90.9453,128.94287,0
81.84086,143.49992,0
93.67305,125.004654,0
91.1631,126.73844,0
88.517105,139.10544,0
89.34291,127.58464,0
88.949814,130.60364,0
90.945,127.12219,0
89.904465,127.1042,0
90.70101,127.51448,0
90.41798,134.49696,0
87.53015,148.56009,0
89.662445,118.82274,0
91.25667,129.70161,0
85.424995,133.29121,0
94.705086,124.12684,0
91.143814,129.6016,0
90.24422,110.63368,0
95.56556,107.32333,0
86.17959,136.83286,0
91.51273,126.427315,0
81.51683,143.31174,0
84.48171,135.1251,0
87.091125,131.42314,0
93.2366,124.481636,0
87.4132,140.4614,0
90.905685,140.25595,0
87.55351,130.70695,0
89.97805,127.115234,0
90.246185,135.86662,0
95.45836,123.94138,0
91.4318,126.82113,0
80.40977,136.72026,0
91.43707,108.8053,0
82.96684,136.04503,0
92.71579,125.235054,0
92.87437,108.59574,0
91.82037,126.18968,0
91.19034,126.56985,0
90.08294,127.63593,0
90.16944,131.58171,0
90.70983,133.34102,0
92.506035,126.78926,0
90.68607,141.56097,0
96.58005,123.03291,0
90.61978,132.21858,0
92.08116,128.29022,0
92.112,125.87211,0
91.67413,131.21077,0
92.32969,126.56902,0
90.61795,127.26667,0
89.22718,122.89903,0
96.02951,104.56626,0
90.65053,127.84178,0
93.24399,124.47689,0
99.77158,100.1152,0
87.68525,132.88718,0
91.295204,135.66037,0
88.27094,128.84901,0
87.47015,129.07545,0
88.745445,126.99211,0
96.248116,122.71392,0
90.70635,128.85606,0
90.75731,127.81703,0
90.76313,140.60367,0
92.71974,124.9582,0
92.74157,125.67385,0
95.40726,124.002464,0
81.19821,137.6248,0
93.85993,124.11779,0
92.23126,122.774055,0
84.904785,138.1026,0
91.151764,126.91135,0
91.817055,127.586266,0
91.11306,145.11887,0
90.5957,141.08716,0
89.82366,132.28386,0
90.51207,147.1412,0
84.04683,148.41782,0
90.88728,124.48963,0
92.37272,125.61211,0
90.88029,126.100365,0
88.04591,129.31883,0
89.97529,127.033295,0
91.693985,126.15698,0
96.152565,123.1294,0
85.54776,132.1732,0
92.132706,134.5687,0
90.93816,119.596176,0
90.62259,120.32175,0
92.47728,128.42465,0
90.38376,127.477196,0
92.8226,125.71265,0
91.510765,126.023224,0
86.711945,130.78542,0
91.55324,127.232994,0
92.655464,124.18996,0
92.952065,125.17249,0
84.437225,133.82832,0
85.150276,137.01045,0
90.91653,126.97996,0
84.61395,133.50798,0
83.44342,138.36519,0
92.10257,123.19402,0
91.01847,126.68822,0
87.21443,130.81609,0
91.90639,130.00027,0
91.538155,141.92085,0
91.40061,126.9003,0
92.92538,124.962585,0
88.71466,120.53552,0
89.401245,129.34286,0
87.82507,117.541954,0
93.62532,125.38919,0
96.663864,127.3045,0
91.88625,126.47977,0
90.13759,127.44668,0
83.23449,133.2739,0
90.7457,127.826515,0
90.42903,128.49823,0
91.11177,142.56607,0
89.744255,139.12883,0
90.48949,127.42809,0
89.51156,126.98558,0
93.97361,132.6127,0
87.69165,129.6258,0
89.21067,128.60828,0
91.61529,125.82977,0
81.1814,137.9279,0
90.62971,127.21888,0
94.40966,132.18779,0
89.75332,127.75771,0
95.499084,128.45857,0
81.27786,135.7557,0
84.336754,132.86179,0
90.53599,127.75731,0
90.55286,108.305305,0
92.46454,129.39784,0
84.27745,140.04944,0
90.29345,127.48,0
90.54588,146.50766,0
92.1698,122.09306,0
91.730705,126.34882,0
90.76234,127.639496,0
86.271355,131.53008,0
85.77061,134.37927,-2
90.815926,127.38767,0
99.62363,124.0,0
93.66612,125.83573,0
93.67629,129.13788,0
87.62717,137.32608,0
89.10658,111.3855,0
81.82019,128.18373,0
90.87476,146.60262,0
89.25228,128.45894,0
94.18489,124.316826,0
96.10702,122.72481,0
92.20723,136.50392,0
99.50192,115.62123,0
89.45151,131.78099,0
99.17533,140.25092,0
93.008675,124.6302,0
90.77722,126.849396,0
95.54472,135.8,0
88.66352,124.844376,0
91.67742,125.49824,0
92.33335,146.33502,0
95.433334,123.30669,0
92.0471,126.48638,0
88.224236,146.85301,0
91.13734,127.10937,0
90.70249,126.874344,0
89.66453,127.74132,0
82.33967,136.28842,0
90.84183,127.26391,0
91.572266,126.103455,0
90.67501,126.87917,0
90.98498,128.05782,0
91.94893,126.54983,0
91.4532,126.21794,0
90.82942,126.82784,0
89.94006,140.72206,0
90.18785,127.576935,0
90.67506,135.81784,0
98.90036,119.904205,0
91.27596,127.312706,0
90.57067,127.88905,0
98.329384,120.76705,0
90.81504,126.82959,0
86.43269,140.3382,0
89.592735,129.88834,0
86.85112,151.49133,0
91.192154,126.271774,0
84.61974,115.764786,0
90.502304,138.9102,0
91.79353,135.36177,-2
89.49543,111.183876,0
91.29595,126.46796,0
90.86438,128.6493,0
90.68862,127.482056,0
90.44935,128.15773,0
88.45182,140.26381,0
91.79985,127.25591,0
91.34954,126.37789,0
90.782295,126.15515,0
90.94395,126.58638,0
91.47171,128.0364,0
88.5396,131.24626,0
87.44375,129.90964,0
91.10036,129.30898,0
91.53414,146.0265,0
82.890656,132.65625,0
89.15516,109.80772,0
91.24043,129.34627,0
91.07531,127.81633,0
81.997475,142.1361,0
87.016754,130.15337,0
92.90565,125.82616,0
92.72687,126.323425,0
89.000244,136.16327,0
92.25936,126.63771,0
81.10435,145.4501,0
91.03243,109.90077,0
90.710846,126.66102,0
91.68904,144.15231,0
92.151794,114.665924,0
84.479836,138.59587,0
91.05924,126.56219,0
92.89971,103.88637,0
88.26693,134.8996,0
88.55148,132.19458,0
91.90732,126.75801,0
91.271774,128.56151,0
87.63066,134.63365,0
91.87166,126.88091,0
91.379524,136.75018,0
91.10736,126.381615,0
90.900185,133.71446,0
90.72198,142.64555,0
88.26526,133.01067,0
93.1149,134.45459,0
89.338936,130.47081,0
92.028305,126.1258,0
90.97149,128.90752,0
90.970634,127.215485,0
90.086586,127.890114,0
89.99026,127.543526,0
90.84712,126.81704,0
94.88978,123.95765,0
96.91085,122.99092,0
94.86185,125.07777,0
92.83396,141.08084,0
89.87986,130.28906,0
92.98095,105.74384,0
91.029564,129.06921,0
91.26606,141.53473,0
91.781296,117.37447,0
93.23384,133.54424,0
91.634735,126.68872,0
90.83637,127.43252,0
92.38567,127.48002,0
91.04595,130.16858,0
99.97572,121.05517,0
89.41037,144.85138,0
91.69116,129.73941,0
91.59583,130.86685,0
89.45878,128.01361,0
85.732895,132.6174,0
82.74133,133.80946,0
96.79091,123.377556,0
91.43482,143.85498,0
90.79309,129.93208,0
90.84754,123.88696,0
91.59814,126.43026,0
90.943214,135.9722,0
85.160126,132.85168,0
93.41955,121.62513,0
91.37724,126.82199,0
89.57726,113.442604,0
91.05714,127.0344,0
92.56221,126.12382,0
90.29343,127.89107,0
92.62419,125.45795,0
92.618256,127.45833,0
90.76645,127.09666,0
89.97871,136.03896,0
88.63393,129.45738,0
81.121895,127.34851,0
90.459335,127.63244,0
83.53727,139.05063,0
91.170044,128.05351,0
87.64083,133.71777,0
81.03474,118.833145,0
90.05508,128.4375,0
90.755615,127.00233,0
87.54703,132.15872,0
87.90899,146.00363,0
88.982956,135.34093,0
91.70637,128.09021,0
90.8701,127.783775,0
94.53035,124.63951,0
87.298485,117.597855,0
91.78998,131.56474,0
90.30321,125.01202,0
90.444145,127.16723,0
93.23463,123.19533,0
91.66373,126.07662,0
91.04545,126.51151,0
89.20521,133.66057,0
92.2938,127.709015,0
89.057396,127.79534,0
90.397675,126.93696,0
91.37886,145.36679,0
84.80782,133.51692,0
86.5183,145.48132,0
99.600006,128.28806,-2
89.806274,119.63412,0
84.02233,133.63554,0
84.7299,139.49362,0
90.5195,128.06421,0
92.35102,117.19966,0
92.33083,128.49113,0
93.58251,125.504974,0
89.66111,141.75464,0
94.33204,128.32062,0
91.18629,131.23048,0
86.846466,126.47822,0
91.703674,135.5455,0
89.29348,131.34547,0
87.89987,120.25713,0
91.42855,126.038025,0
91.76873,126.66889,0
80.94663,136.12466,0
90.352554,127.482864,0
90.29678,127.88918,0
88.622856,115.239044,0
86.54209,135.72932,0
91.55773,141.5382,0
91.31151,127.87949,0
91.455154,125.81996,0
84.81619,133.02214,0
88.95819,128.15288,0
88.4935,129.84152,0
89.985085,129.23491,0
88.38239,129.22557,0
92.13668,126.506775,0
89.527985,137.11633,0
90.51416,127.21721,0
88.02099,115.24782,0
89.56376,131.26398,0
84.252205,147.8349,0
82.98529,133.87311,0
93.95481,124.324615,0
91.60399,126.6173,0
87.14639,145.60896,0
90.49423,127.62675,0
80.729774,148.97063,0
90.73173,127.80269,0
92.783295,129.549,0
90.3002,111.173416,0
98.228584,121.45419,0
91.867874,145.11089,0
97.985344,121.24698,0
91.976074,126.3794,0
92.24214,126.44549,0
91.45426,126.63741,0
85.85888,130.67647,0
91.53002,126.49517,0
91.209946,126.44643,0
91.75325,115.371544,0
91.043976,126.530075,0
85.45566,131.81606,0
91.59715,108.17005,0
91.75559,136.85931,0
83.50212,134.15427,0
93.36862,124.68028,0
91.65278,126.47791,0
91.10234,128.20203,0
92.04426,128.83481,0
93.833405,106.224266,0
85.30408,144.6616,0
90.829056,127.11795,0
92.47781,125.66041,0
85.34185,139.44551,0
90.046684,145.30385,0
90.88304,126.92388,0
92.92606,126.8183,0
89.72874,126.85571,0
90.090004,129.85463,0
88.933754,130.9653,0
90.996414,138.89609,0
88.6585,129.51237,0
91.2606,126.603424,0
87.29724,138.42828,0
94.5987,125.79852,0
91.417755,126.47803,0
92.34477,146.48752,0
90.07523,129.33368,0
90.127686,112.75442,0
88.524254,130.17216,0
91.80267,126.08315,0
92.83658,131.75037,0
91.192406,127.59277,0
90.58568,133.75885,0
92.41217,125.94097,0
92.38703,125.84472,0
91.17832,128.40022,0
92.02596,133.83804,0
88.45907,128.70645,0
90.32068,127.2514,0
91.36487,126.488716,0
96.671486,124.04171,0
94.79627,123.4304,0
92.012024,107.55043,0
93.444115,128.36337,0
90.597115,127.74223,0
90.370224,128.36182,0
90.955864,126.52266,0
91.65308,127.42325,0
93.99333,125.42635,0
90.644035,128.96883,0
90.2272,126.91421,0
91.598755,126.762726,0
89.38282,127.930786,0
83.14919,134.1144,0
91.87763,127.2572,0
90.96528,127.12232,0
90.38102,109.54814,0
92.14936,143.34985,0
96.716415,131.14168,0
94.5817,133.98929,0
91.8514,124.91759,0
88.01845,147.47345,0
89.072815,114.541,0
91.29741,128.28658,0
88.59246,130.34418,0
90.189476,127.550156,0
87.19831,133.59682,0
89.62352,130.38164,0
82.93639,133.70912,0
92.342636,126.11693,0
91.49441,128.4817,0
91.452736,126.90875,0
88.18268,143.7604,0
88.540565,129.6226,0
92.25371,111.58446,0
91.325584,127.50012,0
88.987625,135.18947,0
91.50998,127.97173,0
91.40571,122.09754,0
90.44396,127.666885,0
89.99302,128.20293,0
89.31822,128.45369,0
91.4481,126.52667,0
92.12546,128.12737,0
93.09923,137.17886,0
89.85806,128.40063,0
91.87481,139.61372,0
91.830666,126.815254,0
90.209366,129.47598,0
90.857086,127.144196,0
90.93204,134.58852,0
90.14275,129.47173,0
91.636475,112.67451,0
92.70078,105.98612,0
88.12743,133.342,0
92.15935,126.39096,0
80.70936,140.13512,0
90.49423,142.8257,0
88.55488,126.700935,0
91.406975,128.29659,0
91.33015,126.43748,0
89.78426,125.84819,0
91.13164,146.64966,0
86.100555,148.79944,0
90.23317,124.37836,0
91.942245,124.91411,0
90.04849,127.7813,0
92.50612,137.74971,0
91.401306,133.33003,0
87.33682,130.75734,0
91.24377,126.9708,0
92.279625,125.79787,0
92.59149,125.80304,0
90.02515,140.19388,0
93.35796,125.21648,0
94.71525,124.895035,0
91.37114,121.52948,0
96.59401,122.16898,0
87.14886,129.57341,0
89.10682,131.44286,0
91.74395,112.94371,0
88.420494,138.76357,0
89.93658,127.75109,0
92.089386,129.0606,0
96.958534,120.88818,0
91.95045,126.76178,0
88.99713,128.51204,0
92.81678,131.05807,0
91.52573,126.96651,0
90.35433,128.27989,0
91.04417,143.25621,0
89.15029,131.40108,0
90.306564,128.98085,0
91.773315,126.26811,0
99.96517,107.15118,0
96.74652,122.356186,0
92.2742,141.54628,0
91.35487,126.88146,0
93.4351,126.381004,0
89.806915,112.81885,0
93.330795,126.37512,0
95.53201,122.519066,0
90.23389,113.706505,0
81.47129,135.5213,0
90.4933,140.32118,0
94.93976,122.09666,0
88.691,132.92555,0
93.478485,142.06744,0
94.37558,124.18215,0
98.173744,120.038925,0
87.63965,118.05739,0
89.662346,116.15599,0
94.01194,133.08028,0
93.91592,126.25998,0
89.46292,128.54059,0
89.4033,126.76892,0
90.507225,127.21143,0
93.25139,124.8716,0
91.26903,126.95647,0
91.31289,135.7101,0
90.65549,141.18915,0
90.96664,133.13132,0
91.776825,125.89139,0
91.28555,127.78251,0
96.605965,120.0531,0
92.28476,125.44715,0
91.000824,127.06414,0
89.86834,128.194,0
80.54626,147.87685,0
89.15567,128.49277,0
86.015854,123.326515,0
80.0537,144.31017,0
88.756195,129.00816,0
89.40189,129.46042,0
88.60741,146.80786,0
96.98858,122.14192,0
91.38722,118.78566,0
88.81532,127.40307,0
91.17923,132.55962,0
91.52413,126.53464,0
90.57895,127.69839,0
96.965065,123.99652,0
91.2372,128.08156,0
89.6055,126.04338,0
90.175026,129.202,0
92.04192,126.253136,0
92.25482,125.78499,0
91.767235,125.44792,0
90.41662,127.0163,0
90.80644,126.20941,0
89.28619,128.74913,0
91.055725,130.14465,0
91.299446,126.62163,0
98.03355,125.528755,0
88.538704,131.3132,0
86.46517,133.61992,0
91.65209,127.98617,0
95.42884,123.36064,0
85.02963,118.34965,0
92.55157,125.56334,0
89.08203,144.45619,0
85.80226,144.67027,0
89.924614,131.08046,0
87.526825,131.32228,0
92.41637,125.907776,0
91.54188,134.96729,0
96.76587,132.88823,0
90.41224,125.64158,0
92.255714,120.50494,0
91.19264,131.58408,0
90.8385,126.57208,0
90.684456,134.67188,0
81.02267,135.50089,0
91.86199,131.01984,0
90.31341,127.38393,0
90.1529,113.51026,0
90.75121,125.21547,0
95.221306,123.32142,0
90.81522,127.513855,0
90.29989,131.43211,0
88.731575,128.22592,0
87.21123,136.21469,0
87.207344,124.110466,0
91.64591,128.87846,0
91.56456,125.61495,0
99.30866,119.89101,0
96.52423,121.10378,0
93.02739,138.02658,0
90.47077,125.04364,0
95.61933,123.13557,0
90.580376,126.67842,0
90.56701,128.86496,0
92.18416,107.32183,0
91.02415,121.15726,0
87.098175,128.9776,0
99.755745,121.95924,0
92.89305,134.44748,0
90.56197,129.89471,0
91.147446,129.69232,0
95.50069,135.28607,0
89.12287,142.87787,0
91.59167,125.68073,0
92.2245,111.22384,0
90.94872,126.157936,0
90.94702,127.826164,0
91.24909,126.470116,0
91.59453,126.43418,0
99.652176,121.729965,0
87.92585,130.42105,0
86.50581,128.7938,0
90.62924,135.28816,0
91.043335,126.7728,0
89.64544,129.32227,0
92.27105,126.14909,0
89.27906,128.53574,0
88.88502,133.85735,0
97.60471,126.51443,0
90.69201,126.26532,0
89.66908,114.39621,0
89.157684,130.50241,0
83.50503,143.36783,0
90.77079,108.40882,0
91.910576,126.65476,0
93.52136,126.803116,0
87.105446,118.309074,0
91.60467,126.45922,0
87.518036,131.9264,0
91.64806,126.70857,0
92.81325,123.49484,0
87.66068,130.5967,0
94.56442,125.20111,0
91.291664,127.17443,0
96.082016,122.83349,0
85.80685,133.51695,0
91.178185,143.93011,0
84.24796,151.77411,0
88.51088,127.76669,0
92.16,142.05667,0
87.29054,132.66364,0
92.72638,126.454475,0
92.73228,130.98392,0
99.782486,121.77322,0
92.75167,128.61848,0
90.42729,127.795044,0
86.978546,129.00755,0
96.15246,122.52411,0
91.15929,129.25803,0
92.51075,131.64183,0
91.05421,126.921234,0
91.41022,143.3816,0
95.28447,135.46375,0
90.56898,129.89532,0
89.82238,128.03415,0
92.7236,125.659355,0
89.872925,127.88744,0
90.84686,144.51468,0
91.01827,108.33136,0
91.307106,130.96495,0
91.77285,126.1709,0
89.42844,129.70862,0
89.68259,127.01077,0
91.23422,126.39604,0
91.30745,127.605545,0
91.51482,126.3172,0
85.28426,136.39456,0
92.12529,126.188614,0
80.0684,148.45816,0
81.87925,149.72209,0
90.88363,132.11751,0
90.33089,126.19567,0
91.93191,125.62027,0
88.01618,129.2678,0
91.598434,127.82252,0
88.02894,129.54558,0
90.56973,124.61725,0
90.90756,126.86732,0
88.23609,129.65555,0
82.4785,136.85548,-2
94.832565,123.42072,0
88.60039,129.8777,0
92.79357,135.48189,0
89.83546,130.60428,0
83.238,135.48982,0
89.413895,132.1758,0
91.573616,127.68419,0
89.99074,126.459114,0
94.48988,123.743706,0
92.329956,107.05813,0
90.37805,127.6029,0
91.628525,128.7068,0
89.720924,133.266,0
93.42323,124.73905,0
91.0147,126.9481,0
94.57372,127.7483,0
95.87344,122.64438,0
97.19979,127.013725,0
89.49898,134.87854,0
94.57626,126.45973,0
91.653984,126.18583,0
90.09828,120.04928,0
91.74738,129.07544,0
93.172264,124.16745,0
89.54712,127.38666,0
93.47345,126.65161,0
89.56225,139.34964,0
90.16426,127.85324,0
92.378876,130.00836,0
91.301544,110.402794,0
88.081184,118.72157,0
87.997444,111.36253,0
93.077576,128.59703,0
91.020584,130.18262,0
88.54008,129.17325,0
91.77847,124.71399,0
91.08764,126.87592,0
89.13727,113.74943,0
91.06836,127.233185,0
91.66514,125.85147,0
85.614235,138.85004,0
91.47423,108.77998,0
90.15426,127.009514,0
87.600784,129.59087,0
91.61834,126.44438,0
91.941,146.23997,0
91.15851,126.04403,0
91.33531,128.81116,0
91.013115,127.137054,0
83.405106,134.302,0
90.4404,133.97086,0
89.13466,128.16231,0
92.09206,126.16764,0
90.337654,128.38246,0
91.21623,127.063126,0
91.518814,126.98539,0
91.227715,126.58535,0
89.95432,126.776955,0
90.333534,111.38078,0
90.81574,130.01314,0
90.91176,125.7222,0
92.76005,125.526405,0
91.68291,126.33953,0
90.18148,131.54536,0
90.50887,137.59221,0
94.440865,124.7314,0
93.67922,130.99442,0
86.2959,130.23262,0
97.731544,122.61786,0
92.61656,125.27911,0
85.272705,137.071,0
87.79513,129.21663,0
95.09244,129.29724,0
91.67456,126.77676,0
93.47797,134.8016,0
88.40916,128.86147,0
93.298546,126.54372,0
90.7082,127.154236,0
92.88324,125.49042,0
88.321175,116.34525,0
87.085915,134.86885,0
89.29676,131.02501,0
92.30388,147.0616,0
91.217964,126.83197,0
90.82522,125.80885,0
91.46076,126.60568,0
81.567406,142.60182,0
90.84232,129.85246,0
91.47864,125.24351,0
89.87928,130.33812,0
91.34994,126.870636,0
91.557175,126.01448,0
90.00024,110.57614,0
91.912415,128.11324,0
91.227806,124.82739,0
95.70943,121.58946,0
91.196625,129.90083,0
89.810074,128.97371,0
91.1202,127.38216,0
91.703026,125.659874,0
91.4745,126.50169,0
93.62678,121.95702,0
90.54749,141.24507,0
90.72126,127.26469,0
95.39324,124.991104,0
91.82329,126.36434,0
86.87592,148.44006,0
94.21545,124.624115,0
89.179245,121.69323,0
90.616905,133.63625,0
87.516785,130.30544,0
92.74556,125.12151,0
91.45737,132.07268,0
91.96651,129.10747,0
90.522095,127.399376,0
88.94029,133.46477,0
91.28429,127.54864,0
90.96652,127.23961,0
83.90577,132.45596,0
91.39888,106.93559,0
90.65811,128.00769,0
96.46712,126.7931,0
93.67989,126.72911,0
91.305145,127.32189,0
85.77615,148.56888,0
80.387184,142.00865,0
85.23589,139.99431,0
81.759026,136.23244,0
89.506805,128.86774,0
90.98258,126.051926,0
84.25549,132.76468,0
83.97832,139.0298,0
91.01539,126.94978,0
91.4502,137.00008,0
89.82645,135.75168,0
93.91065,125.54965,0
90.89859,127.32086,0
91.22417,126.25421,0
91.11014,127.07298,0
91.44986,144.97728,0
91.53883,109.94109,0
92.05997,126.08567,0
91.254845,143.08519,0
93.72938,123.72468,0
91.413994,130.54854,0
89.89251,127.962524,0
91.62725,126.51044,0
91.04181,126.52886,0
91.58695,137.5582,0
90.58331,127.577354,0
85.18643,130.39467,0
91.30687,128.3954,0
95.27281,138.37732,0
81.538086,144.91264,0
87.20141,130.82744,0
91.71229,108.14806,0
92.19154,125.140945,0
97.665985,120.99647,0
91.76572,108.820854,0
88.92925,128.29688,0
81.757904,135.64998,0
90.015785,127.79246,0
89.870445,128.00066,0
91.2716,127.21546,0
91.39186,127.00704,0
89.96859,127.1677,0
86.49075,135.09572,0
98.15068,129.13995,2
90.29185,109.07452,0
87.45426,132.94478,0
92.74484,135.23619,0
94.425514,142.52367,0
91.89227,125.56906,0
91.43956,130.13391,0
81.99329,140.42328,0
84.09002,132.92126,0
89.2853,128.64043,0
95.03823,123.03991,0
93.90653,125.05867,0
92.33063,125.757065,0
92.06687,127.72107,0
90.902016,142.76015,0
89.4489,127.67312,0
88.15932,130.85619,0
86.757835,128.52267,0
90.39546,135.51958,0
94.2548,124.216324,0
84.497986,137.9246,0
90.63592,128.08807,0
91.92778,131.71167,0
91.48279,127.1556,0
91.29245,131.5895,0
89.35146,137.79807,0
90.16735,127.77739,0
88.67439,131.32292,0
91.653786,126.43666,0
90.97039,129.85149,0
88.53049,130.96536,0
82.1919,137.80394,0
91.534904,127.427444,0
93.765656,125.15561,0
91.0677,126.90848,0
87.58615,132.26186,0
92.57116,125.721954,0
96.5062,105.57906,0
88.80035,137.73448,0
91.098946,127.27251,0
90.72814,145.89731,0
92.93191,127.008484,0
94.34025,124.25741,0
93.422676,127.91389,0
91.728386,125.901054,0
97.16168,126.54759,0
91.64512,125.34372,0
94.44514,130.59155,0
88.90772,128.83595,0
93.64113,123.994965,0
92.120384,129.35695,0
92.113396,108.05843,0
86.97417,128.90363,0
92.44815,123.9111,0
89.43194,130.57407,0
98.931694,121.40911,0
92.064354,132.70653,0
90.73359,128.94864,0
81.8718,153.20157,0
92.23014,126.80784,0
90.22978,144.03412,0
92.48891,133.25131,0
92.21803,126.19069,0
92.933304,112.43177,0
90.74103,130.00743,0
92.2412,140.39026,0
89.2028,130.94563,0
90.95802,128.3513,0
94.165985,142.67993,0
91.21842,127.24481,0
91.24678,127.03577,0
91.029396,145.53902,0
89.3534,127.98267,0
84.55126,135.74986,0
91.813095,143.51057,0
90.919304,127.36354,0
92.99407,126.05547,0
95.34775,132.03592,0
88.23356,129.83644,0
91.93244,130.66446,0
89.9687,127.41709,0
81.93689,140.8245,0
85.641,131.06528,0
91.00921,126.35345,0
89.86862,128.1004,0
92.171646,129.37167,0
85.35739,134.7579,0
89.44221,131.2246,0
92.31844,131.43013,0
85.798225,128.97653,0
90.51488,131.89577,0
90.09421,128.75714,0
90.65395,135.0114,0
91.21021,125.82117,0
92.75512,135.7974,0
90.99141,126.512276,0
91.039734,126.58915,0
83.2906,137.79634,0
90.96062,109.6727,0
90.37562,127.38492,0
88.444695,128.9646,0
82.54272,143.19499,0
89.2278,128.34926,0
85.265,132.79602,0
88.3033,122.68941,0
90.9846,128.18735,0
89.7307,130.17117,0
91.57556,132.32622,0
93.187004,126.593666,0
90.24408,112.9846,0
95.21907,136.22539,0
90.45059,119.7278,0
95.316505,127.24321,0
96.1465,121.87752,0
82.91895,138.29092,0
92.89339,127.08615,0
93.03064,124.793274,0
88.262665,128.64551,0
91.1676,126.366196,0
89.28931,140.50443,0
90.254745,129.8314,0
87.81014,129.87769,0
87.73513,135.00311,0
91.07796,128.26457,0
88.57854,116.354576,0
90.860435,131.28557,0
91.24906,131.57863,0
83.39074,151.77219,0
80.78414,145.21663,0
92.7279,142.5852,0
90.44711,127.75975,0
85.94419,131.90823,0
87.48436,129.2941,0
87.66426,131.05772,0
87.52095,131.69775,0
89.55358,127.5838,0
86.74182,135.43704,0
83.29106,153.0585,0
90.8846,125.28948,0
92.379425,125.124626,0
89.49436,126.7159,0
94.32527,108.48136,0
90.854904,128.66454,0
92.851234,126.94747,0
92.58102,112.77312,0
90.87108,126.69539,0
91.156586,126.46298,0
86.864494,144.36778,0
88.72627,133.12604,0
94.82181,136.78555,0
92.206314,108.07843,0
91.82713,126.20572,0
91.69587,126.091324,0
97.86826,121.18066,0
92.07641,126.53206,0
93.892,135.50877,0
91.493416,126.53089,0
89.2662,150.56508,0
88.12724,133.76314,0
91.91319,122.96209,0
91.79396,107.76846,0
94.73905,130.1135,0
91.48527,128.78592,0
92.0242,125.50081,0
82.72879,143.70102,0
88.44647,129.16068,0
88.79017,129.30713,0
91.67984,127.37981,0
99.87286,117.03975,0
93.21577,126.16672,0
89.180336,129.06657,0
93.859314,123.413155,0
89.42299,111.98819,0
89.7597,135.53003,0
93.79825,124.53797,0
88.43951,130.05803,0
89.02723,134.61925,0
91.24938,129.66162,0
92.941696,124.91192,0
90.53671,128.17776,0
90.44998,127.40791,0
91.83304,126.012474,0
91.84481,138.4919,0
93.242516,123.12439,2
91.954994,135.31151,-2
91.413025,124.22998,0
85.156456,134.50896,0
91.56235,132.34923,0
92.77982,125.52781,0
89.38056,129.78023,0
93.38747,124.70425,0
88.95186,133.4727,0
95.03992,117.70195,0
92.31816,143.0856,0
92.51181,125.860435,0
90.51255,132.7201,0
89.77167,137.14229,0
90.15321,125.49851,0
87.8936,130.3634,0
86.62701,130.78117,0
91.230675,126.53917,0
90.19662,122.54866,0
91.38046,126.94135,0
91.32159,124.398,0
92.334175,125.432304,0
93.22174,125.47587,0
91.12906,125.61326,0
93.098274,135.93687,0
88.8437,128.9194,0
91.23393,135.66379,0
94.85759,143.7181,0
86.372055,135.3843,0
92.24287,127.19644,0
92.18533,131.70679,0
90.57286,126.02129,0
97.75927,121.85237,0
95.10491,124.66043,0
90.89892,126.907104,0
91.07207,122.49911,0
89.85364,128.14166,0
86.52085,142.32294,0
82.54645,140.03922,0
93.94166,111.90987,0
81.76447,139.74272,0
91.053345,130.57239,0
86.04119,136.24863,0
94.34882,124.44037,0
90.92275,126.165375,0
91.88216,131.52388,0
93.73612,125.64103,0
91.70107,127.98387,0
90.97444,129.89987,0
89.642586,128.0304,0
